county_key,county_fips,state,county,epg_natural_gas,clean_energy_jobs,grid_infrastructure_jobs,any_tech_1000_100_coverage,fiber_availability,land_value_1_4_acre_standardized,commercial_price,industrial_price,air_connectivity,rail_intensity,infrastructure_quality,dock_presence,community_resilience_value,community_risk_factor_value,cold_wave_risk_index_value,drought_risk_index_value,earthquake_risk_index_value,hail_risk_index_value,heat_wave_risk_index_value,hurricane_risk_index_value,ice_storm_risk_index_value,landslide_risk_index_value,lightning_risk_index_value,riverine_flooding_risk_index_value,strong_wind_risk_index_value,tornado_risk_index_value,wildfire_risk_index_value,winter_weather_risk_index_value,wage_trade_transport_utilities,wage_information,wage_prof_business,has_policy_signal,policy_direction_score,epg_natural_gas_above_floor,clean_energy_jobs_above_floor,grid_infrastructure_jobs_above_floor,land_value_missing,num_datacenters
Alabama||Hale County,01065,Alabama,Hale County,1.791759469228055,2.772588722239781,3.6305913883486385,0.0121,0.0121,10.177362240256695,0.12848585477684263,0.092760966272635,0.2900334831833251,3.044522437723423,0.7203389830508474,0.0,2.43900299072266,1.51842487581516,0.0,8.937491659749062,12.83261814853346,11.45841729948575,12.209420547249216,13.380004476133413,8.6142348825407,10.338370127273349,11.992236473237982,11.920377915171688,12.465008533497903,14.502060088842773,8.88680105225557,8.807018096566845,6.555356891810665,7.01301578963963,6.760414691083428,0.0,0.0,0,0,1,0,0.0
Alabama||Henry County,01067,Alabama,Henry County,1.791759469228055,2.772588722239781,4.18844100032429,0.2448,0.2448,10.954326659732555,0.1441987727911901,0.07422909262385363,0.554997910349126,3.332204510175204,0.706766917293233,0.0,2.53959989547729,1.1759204678432,0.0,13.106381923324987,10.667728398130087,10.530353677878443,10.5144618110062,15.048825515900734,7.62338247874058,10.198678904270587,11.956779839228924,11.567937448090529,11.724579225176814,14.396346676029992,8.716587883171293,10.023026008558116,6.875232087276577,7.374001859350161,7.311218384419629,0.0,0.0,0,0,1,0,0.0
Alabama||Houston County,01069,Alabama,Houston County,1.791759469228055,4.168831004093573,5.071659204046181,0.4569,0.4569,10.70101727068921,0.13111785315712451,0.04455105258636051,0.0,4.31748811353631,0.7348178137651822,0.0,2.65178298950195,1.25986250935424,0.0,13.530103618941185,12.952774126856566,11.119868343792392,12.591318177122988,17.171939107666244,9.281623052234028,10.052040590966392,13.630200969798572,15.3029498252438,13.626639799113354,16.263027603404907,10.54616167193597,11.152131871223201,6.932447891572509,6.967909201801884,6.815639990074331,0.0,0.0,0,1,1,0,0.0
Alabama||Jackson County,01071,Alabama,Jackson County,1.791759469228055,2.772588722239781,5.450764139458873,0.9063,0.9063,10.491301994830229,0.10552491249861685,0.056829204082689835,0.425678272731624,4.442651256490317,0.6257961783439491,0.0,2.48338294029236,1.23221372592129,13.166849084999063,11.86081858777422,14.31801431021289,11.811911284968401,10.741699273188797,12.740722774026558,12.237489080890516,10.982048939587205,12.662562957201805,13.451294949114462,13.511114656830113,15.751862001813409,8.631670637046772,11.825325564075158,6.523562306149512,7.815207062189088,6.934397209928558,0.0,0.0,0,0,1,0,3.0
Alabama||Jefferson County,01073,Alabama,Jefferson County,4.144814289755288,6.158790426604748,8.067257506537029,0.4258,0.4258,11.400887146781374,0.1022156893800934,0.05996459336755713,0.6503914070114601,5.765191102784844,0.5870786516853933,0.0,2.71468710899353,1.20989133317046,0.0,7.92968558181257,16.215645172310726,12.032882774938448,15.028356894175255,15.218560795917758,10.613825125142956,12.18133524752825,13.782184460068375,17.96056272548233,14.065363004291685,17.844824682022164,10.896401218237816,10.91681950656266,7.068172000388042,7.349230824613334,7.29505641646263,0.0,0.0,1,1,1,0,5.0
Alabama||Lamar County,01075,Alabama,Lamar County,1.791759469228055,2.772588722239781,3.526683739594433,0.9961,0.9901,11.4213692302888,0.1058722158949273,0.06152038591155364,0.0,3.6635616461296463,0.6187845303867403,0.0,2.445552110672,1.28217407887868,0.0,10.228621272083084,13.093970802194473,11.79007199591654,11.365335589179596,12.690200635871763,11.662392754863273,10.240510616922373,12.465363294290121,12.264424027368834,12.680597492882907,14.255563079440504,8.337336563218884,10.276917931221078,6.71901315438526,7.027314514039777,7.034387929915503,0.0,0.0,0,0,1,1,0.0
Alabama||Lauderdale County,01077,Alabama,Lauderdale County,1.791759469228055,3.6169955617890808,5.499910195931712,0.2911,0.2759,11.097425172408931,0.10077623801729019,0.05670170628849339,0.0,2.833213344056216,0.706766917293233,1.0,2.61322498321533,1.11505639957005,12.736481138212605,8.89636830784322,15.286534186483939,11.413809316387834,13.795495520376052,12.971421040229806,11.824593519383622,10.117429715931996,13.009906092425357,14.060003862291708,13.601744012094905,15.855138947256041,9.290053197546053,11.028315937263816,6.628041376179533,6.823286122355687,6.831953565565855,0.0,0.0,0,1,1,0,0.0
Alabama||Lawrence County,01079,Alabama,Lawrence County,1.791759469228055,2.772588722239781,5.089278717119768,0.8975,0.8975,10.524090921620362,0.1041651944861323,0.05759038249471141,0.425678272731624,3.367295829986474,0.7465116279069768,0.0,2.51563596725464,1.17992856260485,12.10449571722685,9.777634989762545,13.950723513774776,11.23425248986969,12.890702896325928,12.641334999698838,10.761406714230235,10.051979696028413,12.275799542330633,12.459564290302408,13.288236664178333,15.500411836949809,8.373612486894503,9.956713024986604,6.742880635791903,6.993932975223189,7.347299700743164,0.0,0.0,0,0,1,0,0.0
Alabama||Lee County,01081,Alabama,Lee County,3.762745132734221,3.9130570712701047,5.692066888587803,0.491,0.3584,11.046132675457146,0.13116731840815338,0.0836808376756021,0.5265890341390445,4.127134385045092,0.6962616822429907,0.0,2.58555793762207,1.08997301807783,0.0,11.413063718860512,13.775673206961885,11.361476203764639,14.348509787187835,15.315551222681378,10.112586867277857,11.803734522924605,13.458615424620325,13.424403681435674,13.375366842890216,14.859585522677058,10.495550390530468,9.695431363468067,6.784457062637643,7.43543801981455,6.678342114654332,0.0,0.0,1,1,1,0,1.996661101836394
Alabama||Limestone County,01083,Alabama,Limestone County,1.791759469228055,3.990257935461079,6.563516756947735,0.3739,0.344,11.760574294255605,0.09553434280185524,0.05945003881709744,0.5265890341390445,3.7612001156935624,0.7145061728395061,1.0,2.66667604446411,1.05478709993462,12.69100963482842,12.394349480880438,15.072351714059147,11.200202938589264,13.589274158353886,12.781066969206298,12.191971488429214,10.026805144996999,12.857723808420811,13.185945195634192,13.799186724609497,15.707648708576382,9.923214686627645,12.13880253859048,6.8501261661455,7.179307969504034,7.063903961472068,0.0,0.0,0,1,1,0,0.0
Alabama||Lowndes County,01085,Alabama,Lowndes County,1.791759469228055,3.2622027953032364,3.044522437723423,0.0778,0.0778,11.4213692302888,0.12959609995150848,0.08786471213993764,0.0,3.871201010907891,0.7101910828025477,0.0,2.4693648815155,1.51966491699925,0.0,12.292047649287506,11.356162582920213,10.846478261685034,11.617630879794817,13.353872912871037,8.211868930619014,10.366570333967838,11.952734533113127,11.504993506449152,12.241043383911698,14.315742802625026,8.356569865917763,9.29171042475796,6.5722825426940075,0.0,7.166265974133638,0.0,0.0,0,1,0,1,0.0
Alabama||Macon County,01087,Alabama,Macon County,1.791759469228055,2.772588722239781,4.009033089179871,0.6513,0.6511,11.4213692302888,0.13075431848632893,0.08991358004359368,0.2900334831833251,3.295836866004329,0.5706214689265536,0.0,2.56868290901184,1.30085311153873,0.0,11.05938204304079,11.805482672344,11.333926107677561,12.3356381173464,13.827165636540384,8.880192568288912,10.296539605405949,11.65536093628928,10.914382376078475,11.929128022341978,13.649230433852741,9.167373091359032,7.979693953113516,6.255750041753367,0.0,6.7661917146603505,0.0,0.0,0,0,1,1,0.003338898163606
Alabama||Madison County,01089,Alabama,Madison County,4.341244219442979,6.538187157124915,6.9641973109158934,0.8638,0.6105,11.537627833610571,0.08989206461032773,0.05738118911921012,0.5265890341390445,3.9889840465642745,0.7028169014084507,0.0,2.71086502075195,1.00295039694586,13.755972306442084,9.980576454123252,16.05468039127842,12.282520712875927,15.332139766793075,13.841092637031716,13.127978954393605,11.65781471372695,14.82185799558358,14.012249959894184,14.546698924349682,17.159387278070867,10.890935179757454,13.574266366200009,6.814542897259958,7.476472381163905,7.552762084214147,0.0,0.0,1,1,1,0,9.0
Alabama||Marengo County,01091,Alabama,Marengo County,1.791759469228055,2.772588722239781,5.201531244596098,0.5741,0.2531,10.173552856959743,0.12914343435144365,0.09173980926658408,0.425678272731624,4.718498871295094,0.7758620689655172,0.0,2.50889205932617,1.29455249418721,0.0,10.528157826145161,12.716555195960321,10.961784579877104,11.691691394285657,14.080874850819496,8.88842206987205,10.254583997464456,11.239137364961362,11.619714636692631,12.76225735826005,14.70931336138094,8.715293960874918,10.168607779797412,6.812345094177479,7.294377299288821,6.983789965258135,0.0,0.0,0,0,1,0,0.0
